system:index,NO2_mean,fecha,.geo
20190119T193642_20190125T211558,-9999,2019-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119T211812_20190125T230248,-9999,2019-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119T225942_20190126T004239,-9999,2019-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T004112_20190126T021308,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T022242_20190126T040436,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T040412_20190126T054358,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T054542_20190126T074024,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T072713_20190126T091933,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T090843_20190126T110533,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T105013_20190126T125014,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T123143_20190126T145443,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T141313_20190126T161116,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T155443_20190126T173142,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T173613_20190126T193403,9.857843825926182E-6,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T191744_20190126T211246,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T205914_20190126T224502,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190120T224044_20190127T001036,-9999,2019-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T002214_20190127T013928,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T020344_20190127T033639,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T034514_20190127T053808,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T052644_20190127T085433,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T070815_20190127T090540,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T084945_20190127T105055,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T103115_20190127T124120,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T121245_20190127T141417,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T135415_20190127T155911,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T153545_20190127T172943,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T171715_20190127T191156,1.0943224722286544E-5,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T185845_20190127T205425,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T204016_20190127T222239,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T222146_20190127T234333,-9999,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T000316_20190128T013814,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T014446_20190128T031821,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T032616_20190128T051627,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T050746_20190128T065225,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T064916_20190128T085833,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T083047_20190128T102616,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T101217_20190128T122144,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T115347_20190128T135117,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T133517_20190128T154147,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T151647_20190128T164905,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T165817_20190128T190949,9.499484984192061E-6,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T183947_20190128T205515,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T202118_20190128T220930,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T220248_20190128T234108,-9999,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T234418_20190129T010305,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T012548_20190129T024713,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T030718_20190129T045149,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T044848_20190129T063626,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T063019_20190129T084407,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T081149_20190129T100716,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T095319_20190129T115520,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T113449_20190129T135943,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T131619_20190129T152038,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T145749_20190129T163847,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T163919_20190129T184821,1.202823426710541E-5,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T182050_20190129T203520,1.56252012037776E-5,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T200220_20190129T220212,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T214350_20190129T231551,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190123T232520_20190130T005259,-9999,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T010650_20190130T024317,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T024820_20190130T043730,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T042951_20190130T061522,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T061121_20190130T080926,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T075251_20190130T094112,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T093421_20190130T113605,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T111551_20190130T143915,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T125722_20190130T151234,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T143852_20190130T161125,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T162022_20190130T182515,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T180152_20190130T201724,6.2398738413554E-6,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T194322_20190130T214447,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T212452_20190131T080338,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T230622_20190131T004111,-9999,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T004753_20190131T022418,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T022923_20190131T041515,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T041053_20190131T055800,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T055223_20190131T074235,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T073353_20190131T094309,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T091524_20190131T110334,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T105654_20190131T130854,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T123824_20190131T145337,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T141954_20190131T160830,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T160124_20190131T175843,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T174254_20190131T194544,1.147937692358631E-5,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T192424_20190131T211428,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T210555_20190131T223330,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190125T224725_20190201T002407,-9999,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T002855_20190201T021530,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T021025_20190201T035509,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T035155_20190201T055137,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T053325_20190201T094900,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T071456_20190201T092413,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T085626_20190201T103315,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T103756_20190201T124545,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T121926_20190201T142416,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T140056_20190201T152812,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T154227_20190201T172308,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T172357_20190201T192405,9.235401705807955E-6,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T190527_20190201T210751,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T204657_20190201T223336,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T222827_20190202T011625,-9999,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T000958_20190202T014721,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T015128_20190202T033433,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T033258_20190202T052835,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T051428_20190202T072148,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T065558_20190204T032640,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T083728_20190202T101307,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T101859_20190202T123241,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T120029_20190202T140910,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T134159_20190202T153058,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T152329_20190202T170820,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T170459_20190202T185712,1.9236097254488276E-5,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T184629_20190202T210308,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T202800_20190202T221642,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T220930_20190202T234957,-9999,2019-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T235100_20190203T013915,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T013230_20190203T031003,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T031400_20190203T050045,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T045530_20190203T065253,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T063701_20190203T085408,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T081831_20190203T095619,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T100001_20190203T121552,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T114131_20190203T135225,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T132302_20190203T152712,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T150432_20190203T164840,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T164602_20190203T184133,1.084083469970275E-5,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T182732_20190203T205606,5.914957249036912E-6,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T200902_20190203T220203,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T215032_20190203T233806,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190128T233203_20190204T010438,-9999,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T011333_20190204T025938,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T025503_20190204T043223,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T043633_20190204T063124,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T061803_20190204T082747,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T075934_20190204T094508,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T094104_20190204T115126,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T112234_20190204T134957,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T130404_20190204T150622,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T144534_20190204T160537,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T162704_20190204T181439,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T180835_20190204T202134,1.1885490115415648E-5,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T195005_20190204T215803,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T213135_20190204T232005,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T231305_20190205T005809,-9999,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T005436_20190205T022603,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T023606_20190205T042603,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T041736_20190205T055649,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T055906_20190205T075457,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T074036_20190205T092312,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T092207_20190205T113839,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T110337_20190205T131852,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T124507_20190205T144551,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T142637_20190205T161821,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T160807_20190205T180152,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T174937_20190205T195510,9.17201545837232E-6,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T193108_20190205T213727,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T211238_20190205T230049,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190130T225408_20190206T002942,-9999,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T003538_20190206T022528,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T021709_20190206T035831,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T035839_20190206T055033,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T054009_20190206T073340,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T072139_20190206T093619,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T090310_20190206T111319,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T104440_20190206T130804,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T122610_20190206T143055,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T140740_20190206T160752,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T154910_20190206T174424,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T173040_20190206T194258,1.3102782945102002E-5,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T191211_20190206T210716,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T205341_20190206T223150,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T223511_20190207T000525,-9999,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T001641_20190207T015615,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T015812_20190207T032950,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T033942_20190207T054437,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T052112_20190207T072252,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T070242_20190207T100152,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T084412_20190207T105439,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T102543_20190207T123158,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T120713_20190207T142423,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T134843_20190207T153658,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T153013_20190207T172158,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T171143_20190207T185559,8.323836119326774E-6,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T185314_20190207T205252,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T203444_20190207T220641,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T221614_20190208T000509,-9999,2019-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T235744_20190208T013821,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T013915_20190208T031649,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T032045_20190208T051522,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T050215_20190208T072030,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T064345_20190208T090114,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T082515_20190208T102844,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T100646_20190208T120801,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T114816_20190208T134844,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T132946_20190208T151612,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T151116_20190208T165254,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T165246_20190208T185635,7.766833221410667E-6,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190202T183417_20190208T204125,-9999,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
